order_item_id,order_id,dish_id,dish_name,quantity,unit_price,subtotal,cost
OI001770_2713,O001770,D0030,橙汁,3,68.07,204.21,82.44
OI001770_2714,O001770,D0036,布丁,2,23.91,47.82,15.54
OI001770_2715,O001770,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001770_2716,O001770,D0037,西米露,3,51.15,153.45,62.25
OI001771_2717,O001771,D0028,可乐,1,50.33,50.33,22.36
OI001772_2718,O001772,D0039,红豆沙,2,9.56,19.12,8.34
OI001772_2719,O001772,D0006,水煮鱼,1,31.45,31.45,11.82
OI001773_2720,O001773,D0033,柠檬水,2,29.07,58.14,20.36
OI001773_2721,O001773,D0035,蛋糕,1,31.88,31.88,12.04
OI001773_2722,O001773,D0015,米饭,2,52.56,105.12,40.68
OI001773_2723,O001773,D0019,饺子,1,47.94,47.94,20.47
OI001774_2724,O001774,D0007,回锅肉,1,23.38,23.38,6.17
OI001774_2725,O001774,D0021,葱油饼,2,67.6,135.2,48.38
OI001775_2726,O001775,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001775_2727,O001775,D0016,面条,3,26.32,78.96,20.25
OI001775_2728,O001775,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001776_2729,O001776,D0025,排骨汤,2,76.89,153.78,43.14
OI001777_2730,O001777,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001777_2731,O001777,D0028,可乐,1,50.33,50.33,22.36
OI001777_2732,O001777,D0004,红烧肉,2,56.3,112.6,46.32
OI001777_2733,O001777,D0031,奶茶,3,16.92,50.76,17.1
OI001777_2734,O001777,D0024,酸辣汤,3,48.76,146.28,39.24
OI001778_2735,O001778,D0027,豆腐汤,3,38.78,116.34,42.96
OI001778_2736,O001778,D0032,咖啡,2,8.26,16.52,6.52
OI001778_2737,O001778,D0029,雪碧,2,62.42,124.84,34.08
OI001778_2738,O001778,D0018,包子,3,78.11,234.33,73.32
OI001778_2739,O001778,D0025,排骨汤,2,76.89,153.78,43.14
OI001779_2740,O001779,D0031,奶茶,3,16.92,50.76,17.1
OI001779_2741,O001779,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001779_2742,O001779,D0010,口水鸡,1,21.01,21.01,6.75
OI001780_2743,O001780,D0029,雪碧,3,62.42,187.26,51.12
OI001780_2744,O001780,D0010,口水鸡,2,21.01,42.02,13.5
OI001780_2745,O001780,D0019,饺子,1,47.94,47.94,20.47
OI001780_2746,O001780,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001780_2747,O001780,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001781_2748,O001781,D0021,葱油饼,1,67.6,67.6,24.19
OI001781_2749,O001781,D0006,水煮鱼,1,31.45,31.45,11.82
OI001781_2750,O001781,D0004,红烧肉,1,56.3,56.3,23.16
OI001782_2751,O001782,D0038,双皮奶,3,81.48,244.44,90.39
OI001782_2752,O001782,D0036,布丁,2,23.91,47.82,15.54
OI001783_2753,O001783,D0029,雪碧,1,62.42,62.42,17.04
OI001783_2754,O001783,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001783_2755,O001783,D0033,柠檬水,3,29.07,87.21,30.54
OI001783_2756,O001783,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001783_2757,O001783,D0025,排骨汤,3,76.89,230.67,64.71
OI001784_2758,O001784,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001784_2759,O001784,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001784_2760,O001784,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001784_2761,O001784,D0015,米饭,1,52.56,52.56,20.34
OI001784_2762,O001784,D0025,排骨汤,1,76.89,76.89,21.57
OI001785_2763,O001785,D0018,包子,2,78.11,156.22,48.88
OI001785_2764,O001785,D0007,回锅肉,2,23.38,46.76,12.34
OI001786_2765,O001786,D0033,柠檬水,1,29.07,29.07,10.18
OI001786_2766,O001786,D0028,可乐,2,50.33,100.66,44.72
OI001786_2767,O001786,D0010,口水鸡,2,21.01,42.02,13.5
OI001787_2768,O001787,D0011,夫妻肺片,3,29.36,88.08,38.52
OI001788_2769,O001788,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001788_2770,O001788,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001788_2771,O001788,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001788_2772,O001788,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001788_2773,O001788,D0030,橙汁,2,68.07,136.14,54.96
OI001789_2774,O001789,D0025,排骨汤,1,76.89,76.89,21.57
OI001789_2775,O001789,D0004,红烧肉,1,56.3,56.3,23.16
OI001789_2776,O001789,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001789_2777,O001789,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001789_2778,O001789,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001789_2779,O001789,D0035,蛋糕,1,31.88,31.88,12.04
OI001790_2780,O001790,D0004,红烧肉,3,56.3,168.9,69.48
OI001790_2781,O001790,D0016,面条,1,26.32,26.32,6.75
OI001790_2782,O001790,D0010,口水鸡,2,21.01,42.02,13.5
OI001790_2783,O001790,D0031,奶茶,3,16.92,50.76,17.1
OI001790_2784,O001790,D0032,咖啡,2,8.26,16.52,6.52
OI001791_2785,O001791,D0020,馒头,1,44.71,44.71,13.55
OI001792_2786,O001792,D0020,馒头,3,44.71,134.13,40.65
OI001792_2787,O001792,D0018,包子,2,78.11,156.22,48.88
OI001792_2788,O001792,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001792_2789,O001792,D0028,可乐,3,50.33,150.99,67.08
OI001792_2790,O001792,D0034,冰淇淋,3,48.61,145.83,39.57
OI001792_2791,O001792,D0032,咖啡,1,8.26,8.26,3.26
OI001793_2792,O001793,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001794_2793,O001794,D0019,饺子,1,47.94,47.94,20.47
OI001794_2794,O001794,D0034,冰淇淋,1,48.61,48.61,13.19
OI001794_2795,O001794,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001794_2796,O001794,D0004,红烧肉,1,56.3,56.3,23.16
OI001794_2797,O001794,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001794_2798,O001794,D0020,馒头,2,44.71,89.42,27.1
OI001795_2799,O001795,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001795_2800,O001795,D0006,水煮鱼,1,31.45,31.45,11.82
OI001795_2801,O001795,D0030,橙汁,2,68.07,136.14,54.96
OI001795_2802,O001795,D0024,酸辣汤,1,48.76,48.76,13.08
OI001795_2803,O001795,D0038,双皮奶,2,81.48,162.96,60.26
OI001795_2804,O001795,D0027,豆腐汤,3,38.78,116.34,42.96
OI001796_2805,O001796,D0034,冰淇淋,1,48.61,48.61,13.19
OI001796_2806,O001796,D0017,炒饭,2,40.09,80.18,21.1
OI001797_2807,O001797,D0020,馒头,3,44.71,134.13,40.65
OI001797_2808,O001797,D0027,豆腐汤,2,38.78,77.56,28.64
OI001797_2809,O001797,D0018,包子,3,78.11,234.33,73.32
OI001797_2810,O001797,D0030,橙汁,3,68.07,204.21,82.44
OI001797_2811,O001797,D0004,红烧肉,1,56.3,56.3,23.16
OI001797_2812,O001797,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001798_2813,O001798,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001798_2814,O001798,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001798_2815,O001798,D0021,葱油饼,2,67.6,135.2,48.38
OI001798_2816,O001798,D0031,奶茶,3,16.92,50.76,17.1
OI001798_2817,O001798,D0018,包子,3,78.11,234.33,73.32
OI001798_2818,O001798,D0015,米饭,3,52.56,157.68,61.02
OI001799_2819,O001799,D0032,咖啡,3,8.26,24.78,9.78
OI001800_2820,O001800,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001800_2821,O001800,D0034,冰淇淋,2,48.61,97.22,26.38
OI001800_2822,O001800,D0027,豆腐汤,3,38.78,116.34,42.96
OI001800_2823,O001800,D0019,饺子,1,47.94,47.94,20.47
OI001800_2824,O001800,D0035,蛋糕,3,31.88,95.64,36.12
OI001801_2825,O001801,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001801_2826,O001801,D0021,葱油饼,1,67.6,67.6,24.19
OI001801_2827,O001801,D0018,包子,2,78.11,156.22,48.88
OI001802_2828,O001802,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001802_2829,O001802,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001802_2830,O001802,D0021,葱油饼,1,67.6,67.6,24.19
OI001802_2831,O001802,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001802_2832,O001802,D0009,凉拌黄瓜,3,30.24,90.72,34.2
OI001802_2833,O001802,D0016,面条,2,26.32,52.64,13.5
OI001803_2834,O001803,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001803_2835,O001803,D0027,豆腐汤,2,38.78,77.56,28.64
OI001803_2836,O001803,D0038,双皮奶,2,81.48,162.96,60.26
OI001803_2837,O001803,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001803_2838,O001803,D0037,西米露,3,51.15,153.45,62.25
OI001804_2839,O001804,D0026,鸡汤,3,71.37,214.11,71.61
OI001804_2840,O001804,D0005,糖醋排骨,1,17.99,17.99,7.82
OI001804_2841,O001804,D0028,可乐,3,50.33,150.99,67.08
OI001804_2842,O001804,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001804_2843,O001804,D0034,冰淇淋,1,48.61,48.61,13.19
OI001804_2844,O001804,D0025,排骨汤,3,76.89,230.67,64.71
OI001805_2845,O001805,D0037,西米露,1,51.15,51.15,20.75
OI001805_2846,O001805,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001805_2847,O001805,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001805_2848,O001805,D0038,双皮奶,2,81.48,162.96,60.26
OI001805_2849,O001805,D0035,蛋糕,2,31.88,63.76,24.08
OI001805_2850,O001805,D0026,鸡汤,1,71.37,71.37,23.87
OI001806_2851,O001806,D0022,番茄蛋汤,1,54.77,54.77,23.53
OI001806_2852,O001806,D0015,米饭,2,52.56,105.12,40.68
OI001806_2853,O001806,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001807_2854,O001807,D0020,馒头,2,44.71,89.42,27.1
OI001807_2855,O001807,D0028,可乐,2,50.33,100.66,44.72
OI001807_2856,O001807,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001807_2857,O001807,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001807_2858,O001807,D0038,双皮奶,1,81.48,81.48,30.13
OI001807_2859,O001807,D0031,奶茶,2,16.92,33.84,11.4
OI001808_2860,O001808,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001808_2861,O001808,D0010,口水鸡,3,21.01,63.03,20.25
OI001808_2862,O001808,D0016,面条,1,26.32,26.32,6.75
OI001808_2863,O001808,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001808_2864,O001808,D0030,橙汁,2,68.07,136.14,54.96
OI001809_2865,O001809,D0029,雪碧,3,62.42,187.26,51.12
OI001810_2866,O001810,D0033,柠檬水,2,29.07,58.14,20.36
OI001811_2867,O001811,D0015,米饭,2,52.56,105.12,40.68
OI001812_2868,O001812,D0037,西米露,3,51.15,153.45,62.25
OI001812_2869,O001812,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001812_2870,O001812,D0018,包子,1,78.11,78.11,24.44
OI001813_2871,O001813,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001814_2872,O001814,D0017,炒饭,3,40.09,120.27,31.65
OI001814_2873,O001814,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001814_2874,O001814,D0025,排骨汤,2,76.89,153.78,43.14
OI001814_2875,O001814,D0039,红豆沙,3,9.56,28.68,12.51
OI001815_2876,O001815,D0032,咖啡,1,8.26,8.26,3.26
OI001816_2877,O001816,D0030,橙汁,2,68.07,136.14,54.96
OI001816_2878,O001816,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001816_2879,O001816,D0037,西米露,1,51.15,51.15,20.75
OI001816_2880,O001816,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001817_2881,O001817,D0037,西米露,3,51.15,153.45,62.25
OI001818_2882,O001818,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001819_2883,O001819,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001819_2884,O001819,D0030,橙汁,3,68.07,204.21,82.44
OI001819_2885,O001819,D0038,双皮奶,2,81.48,162.96,60.26
OI001819_2886,O001819,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001819_2887,O001819,D0036,布丁,2,23.91,47.82,15.54
OI001819_2888,O001819,D0007,回锅肉,2,23.38,46.76,12.34
OI001820_2889,O001820,D0022,番茄蛋汤,3,54.77,164.31,70.59
OI001820_2890,O001820,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001821_2891,O001821,D0017,炒饭,1,40.09,40.09,10.55
OI001821_2892,O001821,D0029,雪碧,1,62.42,62.42,17.04
OI001821_2893,O001821,D0024,酸辣汤,3,48.76,146.28,39.24
OI001821_2894,O001821,D0008,小炒黄牛肉,2,86.82,173.64,73.12
OI001822_2895,O001822,D0029,雪碧,1,62.42,62.42,17.04
OI001822_2896,O001822,D0007,回锅肉,3,23.38,70.14,18.51
OI001822_2897,O001822,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001822_2898,O001822,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001822_2899,O001822,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001823_2900,O001823,D0010,口水鸡,1,21.01,21.01,6.75
OI001823_2901,O001823,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001823_2902,O001823,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001823_2903,O001823,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001824_2904,O001824,D0021,葱油饼,3,67.6,202.8,72.57
OI001824_2905,O001824,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001824_2906,O001824,D0024,酸辣汤,1,48.76,48.76,13.08
OI001824_2907,O001824,D0008,小炒黄牛肉,1,86.82,86.82,36.56
OI001824_2908,O001824,D0027,豆腐汤,1,38.78,38.78,14.32
OI001825_2909,O001825,D0021,葱油饼,3,67.6,202.8,72.57
OI001825_2910,O001825,D0038,双皮奶,2,81.48,162.96,60.26
OI001825_2911,O001825,D0034,冰淇淋,3,48.61,145.83,39.57
OI001825_2912,O001825,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001826_2913,O001826,D0034,冰淇淋,1,48.61,48.61,13.19
OI001826_2914,O001826,D0013,凉拌木耳,2,66.33,132.66,37.5
OI001826_2915,O001826,D0019,饺子,3,47.94,143.82,61.41
OI001826_2916,O001826,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001827_2917,O001827,D0031,奶茶,3,16.92,50.76,17.1
OI001828_2918,O001828,D0006,水煮鱼,2,31.45,62.9,23.64
OI001828_2919,O001828,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001828_2920,O001828,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001829_2921,O001829,D0037,西米露,3,51.15,153.45,62.25
OI001829_2922,O001829,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001829_2923,O001829,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001830_2924,O001830,D0008,小炒黄牛肉,3,86.82,260.46,109.68
OI001831_2925,O001831,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001831_2926,O001831,D0015,米饭,2,52.56,105.12,40.68
OI001831_2927,O001831,D0006,水煮鱼,2,31.45,62.9,23.64
OI001831_2928,O001831,D0019,饺子,3,47.94,143.82,61.41
OI001831_2929,O001831,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001832_2930,O001832,D0010,口水鸡,1,21.01,21.01,6.75
OI001832_2931,O001832,D0036,布丁,1,23.91,23.91,7.77
OI001832_2932,O001832,D0031,奶茶,2,16.92,33.84,11.4
OI001832_2933,O001832,D0035,蛋糕,2,31.88,63.76,24.08
OI001833_2934,O001833,D0005,糖醋排骨,2,17.99,35.98,15.64
OI001833_2935,O001833,D0039,红豆沙,2,9.56,19.12,8.34
OI001833_2936,O001833,D0028,可乐,2,50.33,100.66,44.72
OI001833_2937,O001833,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001833_2938,O001833,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001833_2939,O001833,D0036,布丁,1,23.91,23.91,7.77
OI001834_2940,O001834,D0039,红豆沙,2,9.56,19.12,8.34
OI001835_2941,O001835,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001836_2942,O001836,D0012,拍黄瓜,1,13.71,13.71,5.17
OI001836_2943,O001836,D0027,豆腐汤,1,38.78,38.78,14.32
OI001836_2944,O001836,D0029,雪碧,2,62.42,124.84,34.08
OI001836_2945,O001836,D0036,布丁,3,23.91,71.73,23.31
OI001836_2946,O001836,D0038,双皮奶,1,81.48,81.48,30.13
OI001836_2947,O001836,D0007,回锅肉,2,23.38,46.76,12.34
OI001837_2948,O001837,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001837_2949,O001837,D0033,柠檬水,1,29.07,29.07,10.18
OI001837_2950,O001837,D0039,红豆沙,2,9.56,19.12,8.34
OI001837_2951,O001837,D0037,西米露,3,51.15,153.45,62.25
OI001838_2952,O001838,D0016,面条,3,26.32,78.96,20.25
OI001839_2953,O001839,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001839_2954,O001839,D0039,红豆沙,3,9.56,28.68,12.51
OI001839_2955,O001839,D0007,回锅肉,3,23.38,70.14,18.51
OI001839_2956,O001839,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001839_2957,O001839,D0037,西米露,1,51.15,51.15,20.75
OI001839_2958,O001839,D0034,冰淇淋,2,48.61,97.22,26.38
OI001840_2959,O001840,D0032,咖啡,3,8.26,24.78,9.78
OI001840_2960,O001840,D0002,鱼香肉丝,3,41.81,125.43,38.34
OI001840_2961,O001840,D0020,馒头,2,44.71,89.42,27.1
OI001840_2962,O001840,D0026,鸡汤,2,71.37,142.74,47.74
OI001840_2963,O001840,D0039,红豆沙,1,9.56,9.56,4.17
OI001841_2964,O001841,D0003,麻婆豆腐,1,16.18,16.18,5.27
OI001841_2965,O001841,D0007,回锅肉,1,23.38,23.38,6.17
OI001841_2966,O001841,D0018,包子,2,78.11,156.22,48.88
OI001842_2967,O001842,D0037,西米露,1,51.15,51.15,20.75
OI001842_2968,O001842,D0024,酸辣汤,2,48.76,97.52,26.16
OI001842_2969,O001842,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001842_2970,O001842,D0007,回锅肉,2,23.38,46.76,12.34
OI001843_2971,O001843,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001843_2972,O001843,D0034,冰淇淋,3,48.61,145.83,39.57
OI001844_2973,O001844,D0032,咖啡,1,8.26,8.26,3.26
OI001844_2974,O001844,D0015,米饭,3,52.56,157.68,61.02
OI001844_2975,O001844,D0020,馒头,3,44.71,134.13,40.65
OI001844_2976,O001844,D0009,凉拌黄瓜,2,30.24,60.48,22.8
OI001844_2977,O001844,D0018,包子,2,78.11,156.22,48.88
OI001844_2978,O001844,D0039,红豆沙,3,9.56,28.68,12.51
OI001845_2979,O001845,D0025,排骨汤,3,76.89,230.67,64.71
OI001845_2980,O001845,D0016,面条,1,26.32,26.32,6.75
OI001845_2981,O001845,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001846_2982,O001846,D0004,红烧肉,2,56.3,112.6,46.32
OI001846_2983,O001846,D0010,口水鸡,2,21.01,42.02,13.5
OI001846_2984,O001846,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001846_2985,O001846,D0038,双皮奶,1,81.48,81.48,30.13
OI001846_2986,O001846,D0017,炒饭,2,40.09,80.18,21.1
OI001847_2987,O001847,D0016,面条,2,26.32,52.64,13.5
OI001847_2988,O001847,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001847_2989,O001847,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001847_2990,O001847,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001847_2991,O001847,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001848_2992,O001848,D0012,拍黄瓜,3,13.71,41.13,15.51
OI001849_2993,O001849,D0021,葱油饼,3,67.6,202.8,72.57
OI001849_2994,O001849,D0031,奶茶,1,16.92,16.92,5.7
OI001849_2995,O001849,D0015,米饭,3,52.56,157.68,61.02
OI001849_2996,O001849,D0020,馒头,1,44.71,44.71,13.55
OI001849_2997,O001849,D0004,红烧肉,2,56.3,112.6,46.32
OI001849_2998,O001849,D0024,酸辣汤,3,48.76,146.28,39.24
OI001850_2999,O001850,D0032,咖啡,3,8.26,24.78,9.78
OI001850_3000,O001850,D0033,柠檬水,1,29.07,29.07,10.18
OI001850_3001,O001850,D0014,蒜泥白肉,1,29.6,29.6,12.88
OI001850_3002,O001850,D0016,面条,2,26.32,52.64,13.5
OI001850_3003,O001850,D0035,蛋糕,3,31.88,95.64,36.12
OI001850_3004,O001850,D0005,糖醋排骨,3,17.99,53.97,23.46
OI001851_3005,O001851,D0009,凉拌黄瓜,1,30.24,30.24,11.4
OI001851_3006,O001851,D0010,口水鸡,1,21.01,21.01,6.75
OI001851_3007,O001851,D0019,饺子,3,47.94,143.82,61.41
OI001851_3008,O001851,D0002,鱼香肉丝,2,41.81,83.62,25.56
OI001852_3009,O001852,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001852_3010,O001852,D0015,米饭,2,52.56,105.12,40.68
OI001853_3011,O001853,D0015,米饭,2,52.56,105.12,40.68
OI001854_3012,O001854,D0014,蒜泥白肉,3,29.6,88.8,38.64
OI001854_3013,O001854,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001855_3014,O001855,D0025,排骨汤,3,76.89,230.67,64.71
OI001855_3015,O001855,D0026,鸡汤,3,71.37,214.11,71.61
OI001856_3016,O001856,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001856_3017,O001856,D0006,水煮鱼,2,31.45,62.9,23.64
OI001856_3018,O001856,D0024,酸辣汤,3,48.76,146.28,39.24
OI001857_3019,O001857,D0007,回锅肉,3,23.38,70.14,18.51
OI001857_3020,O001857,D0012,拍黄瓜,2,13.71,27.42,10.34
OI001857_3021,O001857,D0030,橙汁,1,68.07,68.07,27.48
OI001858_3022,O001858,D0004,红烧肉,3,56.3,168.9,69.48
OI001858_3023,O001858,D0014,蒜泥白肉,2,29.6,59.2,25.76
OI001858_3024,O001858,D0016,面条,1,26.32,26.32,6.75
OI001858_3025,O001858,D0026,鸡汤,2,71.37,142.74,47.74
OI001859_3026,O001859,D0034,冰淇淋,2,48.61,97.22,26.38
OI001859_3027,O001859,D0038,双皮奶,1,81.48,81.48,30.13
OI001859_3028,O001859,D0015,米饭,3,52.56,157.68,61.02
OI001859_3029,O001859,D0016,面条,2,26.32,52.64,13.5
OI001859_3030,O001859,D0003,麻婆豆腐,3,16.18,48.54,15.81
OI001860_3031,O001860,D0006,水煮鱼,3,31.45,94.35,35.46
OI001860_3032,O001860,D0036,布丁,3,23.91,71.73,23.31
OI001861_3033,O001861,D0038,双皮奶,1,81.48,81.48,30.13
OI001861_3034,O001861,D0017,炒饭,2,40.09,80.18,21.1
OI001861_3035,O001861,D0039,红豆沙,2,9.56,19.12,8.34
OI001862_3036,O001862,D0025,排骨汤,2,76.89,153.78,43.14
OI001862_3037,O001862,D0027,豆腐汤,3,38.78,116.34,42.96
OI001862_3038,O001862,D0011,夫妻肺片,2,29.36,58.72,25.68
OI001863_3039,O001863,D0017,炒饭,1,40.09,40.09,10.55
OI001863_3040,O001863,D0024,酸辣汤,3,48.76,146.28,39.24
OI001863_3041,O001863,D0001,宫保鸡丁,1,72.75,72.75,18.28
OI001864_3042,O001864,D0020,馒头,3,44.71,134.13,40.65
OI001864_3043,O001864,D0039,红豆沙,3,9.56,28.68,12.51
OI001864_3044,O001864,D0029,雪碧,1,62.42,62.42,17.04
OI001864_3045,O001864,D0037,西米露,1,51.15,51.15,20.75
OI001864_3046,O001864,D0038,双皮奶,3,81.48,244.44,90.39
OI001865_3047,O001865,D0029,雪碧,3,62.42,187.26,51.12
OI001865_3048,O001865,D0024,酸辣汤,2,48.76,97.52,26.16
OI001865_3049,O001865,D0023,紫菜蛋花汤,1,36.96,36.96,16.61
OI001865_3050,O001865,D0035,蛋糕,3,31.88,95.64,36.12
OI001865_3051,O001865,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001865_3052,O001865,D0015,米饭,3,52.56,157.68,61.02
OI001866_3053,O001866,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001866_3054,O001866,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001866_3055,O001866,D0022,番茄蛋汤,2,54.77,109.54,47.06
OI001867_3056,O001867,D0035,蛋糕,2,31.88,63.76,24.08
OI001867_3057,O001867,D0024,酸辣汤,1,48.76,48.76,13.08
OI001867_3058,O001867,D0017,炒饭,1,40.09,40.09,10.55
OI001867_3059,O001867,D0036,布丁,3,23.91,71.73,23.31
OI001867_3060,O001867,D0030,橙汁,2,68.07,136.14,54.96
OI001867_3061,O001867,D0013,凉拌木耳,3,66.33,198.99,56.25
OI001868_3062,O001868,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001868_3063,O001868,D0018,包子,2,78.11,156.22,48.88
OI001868_3064,O001868,D0029,雪碧,3,62.42,187.26,51.12
OI001868_3065,O001868,D0028,可乐,1,50.33,50.33,22.36
OI001868_3066,O001868,D0015,米饭,1,52.56,52.56,20.34
OI001869_3067,O001869,D0037,西米露,2,51.15,102.3,41.5
OI001869_3068,O001869,D0026,鸡汤,2,71.37,142.74,47.74
OI001870_3069,O001870,D0027,豆腐汤,2,38.78,77.56,28.64
OI001870_3070,O001870,D0001,宫保鸡丁,2,72.75,145.5,36.56
OI001870_3071,O001870,D0033,柠檬水,2,29.07,58.14,20.36
OI001870_3072,O001870,D0021,葱油饼,2,67.6,135.2,48.38
OI001870_3073,O001870,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001870_3074,O001870,D0023,紫菜蛋花汤,3,36.96,110.88,49.83
OI001871_3075,O001871,D0039,红豆沙,3,9.56,28.68,12.51
OI001871_3076,O001871,D0015,米饭,2,52.56,105.12,40.68
OI001871_3077,O001871,D0035,蛋糕,2,31.88,63.76,24.08
OI001872_3078,O001872,D0002,鱼香肉丝,1,41.81,41.81,12.78
OI001872_3079,O001872,D0031,奶茶,3,16.92,50.76,17.1
OI001872_3080,O001872,D0003,麻婆豆腐,2,16.18,32.36,10.54
OI001872_3081,O001872,D0038,双皮奶,3,81.48,244.44,90.39
OI001872_3082,O001872,D0017,炒饭,3,40.09,120.27,31.65
OI001873_3083,O001873,D0010,口水鸡,2,21.01,42.02,13.5
OI001873_3084,O001873,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001873_3085,O001873,D0032,咖啡,1,8.26,8.26,3.26
OI001873_3086,O001873,D0025,排骨汤,3,76.89,230.67,64.71
OI001873_3087,O001873,D0027,豆腐汤,3,38.78,116.34,42.96
OI001873_3088,O001873,D0016,面条,2,26.32,52.64,13.5
OI001874_3089,O001874,D0013,凉拌木耳,1,66.33,66.33,18.75
OI001875_3090,O001875,D0032,咖啡,3,8.26,24.78,9.78
OI001875_3091,O001875,D0033,柠檬水,2,29.07,58.14,20.36
OI001875_3092,O001875,D0028,可乐,3,50.33,150.99,67.08
OI001876_3093,O001876,D0011,夫妻肺片,1,29.36,29.36,12.84
OI001877_3094,O001877,D0027,豆腐汤,3,38.78,116.34,42.96
OI001877_3095,O001877,D0035,蛋糕,1,31.88,31.88,12.04
